Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g10626	-	1470	-	5938	9123	0.589984	0.207161	0.250900
g10628	-	1470	+	13247	16074	64.876610	22.780167	27.589828
g10629	-	1470	-	21674	28211	0.044484	0.015620	0.018918
g10630	-	1470	+	37895	39211	0.055809	0.019596	0.023734
g10631	-	1470	+	44748	45044	0.067340	0.023645	0.028637
g10634	-	1470	+	62340	63880	0.000000	0.000000	0.000000
g10638	-	1470	+	72719	74011	0.007734	0.002716	0.003289
g10644	-	1470	+	90596	91324	0.440329	0.154613	0.187257
g10641	-	1470	-	81871	84258	1.768329	0.620915	0.752011
g10645	-	1470	+	103188	103800	3.784200	1.328749	1.609292
g10646	-	1470	+	104991	105542	0.384058	0.134855	0.163327
g10647	-	1470	+	105716	111298	0.383581	0.134687	0.163124
g10648	-	1470	+	117499	119277	0.000000	0.000000	0.000000
g10651	-	1470	+	122594	125357	0.543860	0.190966	0.231285
g10652	-	1470	+	125544	128209	1.668831	0.585978	0.709697
g10653	-	1470	+	128264	128548	0.712281	0.250104	0.302909
g10656	-	1470	+	133966	135928	0.000000	0.000000	0.000000
g10658	-	1470	+	150596	153724	0.183285	0.064357	0.077945
g10657	-	1470	-	142253	149680	9.795767	3.439594	4.165809
g10663	-	1470	-	170706	173890	0.519568	0.182436	0.220955
g10667	-	1470	-	182463	183134	1.827381	0.641649	0.777123
g10668	-	1471	-	2465	3010	1.769599	0.621360	0.752551
g10672	-	1471	+	23867	41596	2.538461	0.891331	1.079522
g10673	-	1471	+	58886	59658	1.754224	0.615962	0.746012
g10674	-	1471	+	72816	73235	0.316667	0.111191	0.134668
g10675	-	1471	-	73387	73680	0.000000	0.000000	0.000000
g10676	-	1471	-	74535	75963	0.000000	0.000000	0.000000
g10677	-	1471	+	81361	82185	1.444849	0.507331	0.614445
g10678	-	1471	+	112835	132432	3.249100	1.140859	1.381732
g10682	-	1472	-	6938	22953	10.344144	3.632146	4.399015
g10683	-	1472	-	27039	38603	43.558228	15.294629	18.523842
g10686	-	1472	-	107015	109298	2.474359	0.868823	1.052261
g10684	-	1472	-	49949	59816	75.183334	26.399172	31.972933
g10685	-	1472	+	60441	97009	50.784557	17.832016	21.596956
g10689	-	1473	+	1135	11681	15.869932	5.572420	6.748946
g10688	-	1472	-	131376	181200	39.046028	13.710258	16.604956
g10690	-	1473	+	28016	34085	19.974550	7.013677	8.494501
g10696	-	1473	-	125589	128103	0.037064	0.013014	0.015762
g10712	-	1474	-	64773	65330	0.086021	0.030205	0.036582
g10714	-	1474	-	81283	93098	0.328014	0.115176	0.139493
g10718	-	1474	+	137132	138070	2.985664	1.048358	1.269702
g10719	-	1475	-	23930	27210	0.000000	0.000000	0.000000
g10720	-	1475	+	31585	32394	0.000000	0.000000	0.000000
g10721	-	1475	+	32572	32871	0.286667	0.100658	0.121910
g10723	-	1475	+	73931	88898	5.742542	2.016382	2.442109
g10727	-	1475	-	156134	157231	0.311475	0.109368	0.132460
g10730	-	1476	+	50651	55363	13.125356	4.608715	5.581770
g10729	-	1476	+	1222	35436	50.088928	17.587757	21.301128
g10732	-	1476	-	84352	85362	1.357072	0.476510	0.577117
g10734	-	1476	+	111466	113169	10.380435	3.644889	4.414448
g10735	-	1476	+	131109	132809	25.552860	8.972393	10.866768
g10736	-	1476	+	138941	145660	138.289902	48.557823	58.810024
g10739	-	1477	+	1	545	2.030739	0.713055	0.863605
g10742	-	1477	-	41333	41734	0.435323	0.152855	0.185128
g10743	-	1477	-	67010	68443	0.000000	0.000000	0.000000
g10749	-	1477	-	88184	88624	0.294785	0.103508	0.125362
g10751	-	1477	+	105558	106289	3.442044	1.208607	1.463785
g10757	-	1478	-	1271	11693	8.256981	2.899279	3.511415
g10758	-	1478	-	14642	20470	15.309798	5.375740	6.510740
g10763	-	1478	-	105619	110008	0.382875	0.134439	0.162824
g10764	-	1478	-	110105	111091	0.029172	0.010243	0.012406
g10781	-	1479	+	50568	50876	0.771306	0.270829	0.328010
g10782	-	1479	-	58693	60770	0.000000	0.000000	0.000000
g10787	-	1479	-	153784	158787	13.823645	4.853905	5.878729
g10789	-	1480	+	3635	4921	1.170270	0.410918	0.497676
g10791	-	1480	+	17449	22293	0.000000	0.000000	0.000000
g10803	-	1480	-	100966	101499	0.130618	0.045864	0.055547
g10805	-	1480	+	110045	110500	0.032164	0.011294	0.013678
g10806	-	1480	+	114674	120119	3.362847	1.180799	1.430105
g10807	-	1480	+	127480	130123	27.264629	9.573446	11.594726
g10808	-	1480	-	133278	160316	5.243876	1.841285	2.230043
g10810	-	1481	+	4143	5384	1.936258	0.679879	0.823425
g10809	-	1480	-	162277	179543	19.146990	6.723095	8.142568
g10811	-	1481	+	19829	20779	0.909569	0.319378	0.386809
g10812	-	1481	+	28454	29068	0.972085	0.341329	0.413395
g10813	-	1481	+	29162	29689	1.075758	0.377732	0.457484
g10817	-	1481	-	109899	111056	12.937392	4.542715	5.501836
g10816	-	1481	-	92786	97372	412.140320	144.715088	175.269348
g10818	-	1482	-	25723	34758	0.068920	0.024200	0.029309
g10819	-	1482	-	50771	51589	10.099537	3.546257	4.294992
g10820	-	1482	-	53691	54566	205.733337	72.239281	87.491440
g10821	-	1482	-	88897	89584	1.214859	0.426574	0.516638
g10822	-	1482	-	125989	128622	143.574326	50.413345	61.057308
g10823	-	1482	-	139584	144455	0.846528	0.297242	0.360000
g10824	-	1482	+	161906	177120	12.016581	4.219390	5.110246
g10833	-	1483	-	48031	48513	0.360664	0.126640	0.153378
g10836	-	1483	-	55790	60657	0.473504	0.166262	0.201365
g10845	-	1483	+	117814	122398	0.208365	0.073163	0.088611
g10853	-	1483	-	155735	157171	0.000000	0.000000	0.000000
g10855	-	1483	-	158340	159672	0.000000	0.000000	0.000000
g10858	-	1484	-	65	3073	4.005405	1.406420	1.703363
g10859	-	1484	+	3238	17315	0.000000	0.000000	0.000000
g10866	-	1484	-	140913	152832	0.000000	0.000000	0.000000
g10864	-	1484	-	118601	124830	78.663048	27.621008	33.452736
g10865	-	1484	+	125011	135461	3.998579	1.404024	1.700461
g10868	-	1484	-	169161	172673	6.722681	2.360539	2.858929
g10869	-	1485	-	2013	14640	32.543282	11.426944	13.839559
g10870	-	1485	+	14995	18715	157.267426	55.221413	66.880524
g10871	-	1485	+	20740	40946	214.755692	75.407303	91.328339
g10872	-	1485	+	42799	51746	181.182617	63.618767	77.050850
g10873	-	1485	+	59952	63667	3.255987	1.143277	1.384661
g10874	-	1485	-	64805	78570	36.993683	12.989616	15.732163
g10875	-	1485	-	88944	104056	51.225822	17.986956	21.784613
g10881	-	1485	-	163358	175887	94.298683	33.111160	40.102043
g10882	-	1486	-	7281	8457	0.603629	0.211953	0.256703
g10883	-	1486	-	38530	64136	19.709188	6.920500	8.381652
g10884	-	1486	+	65438	82976	15.814725	5.553034	6.725468
g10889	-	1486	-	134518	135579	0.489924	0.172027	0.208348
g10894	-	1486	+	154396	155376	0.438328	0.153910	0.186406
g10898	-	1486	+	183880	184483	1.636015	0.574455	0.695742
g10902	-	1487	-	18272	43398	36.873505	12.947417	15.681055
g10899	-	1487	-	554	1599	28.182018	9.895570	11.984860
g10900	-	1487	+	1968	8925	2269.206299	796.787842	965.016724
g10901	-	1487	-	10774	14720	21.266228	7.467224	9.043808
g10906	-	1487	-	106257	107366	2.945045	1.034096	1.252428
g10903	-	1487	+	51343	60211	10.530237	3.697489	4.478154
g10904	-	1487	-	61740	73085	429.414948	150.780746	182.615662
g10907	-	1487	+	114821	115768	0.339662	0.119266	0.144447
g10909	-	1487	-	138382	139584	0.000000	0.000000	0.000000
g10908	-	1487	+	119904	137143	46.224136	16.230711	19.657562
g10910	-	1487	+	144171	156348	36.344135	12.761539	15.455933
g10911	-	1487	+	164070	172819	33.994713	11.936585	14.456802
g10912	-	1487	-	177522	178049	4.351949	1.528103	1.850737
g10913	-	1488	+	1644	11068	4.987673	1.751325	2.121089
g10918	-	1488	-	56004	57700	6.187023	2.172453	2.631132
g10919	-	1488	-	62199	63323	0.472000	0.165734	0.200726
g10920	-	1488	+	64375	64848	0.000000	0.000000	0.000000
g10924	-	1488	+	96421	96831	0.000000	0.000000	0.000000
g10925	-	1488	-	102074	159886	23.837080	8.369929	10.137105
g10926	-	1489	-	922	2041	4.379429	1.537752	1.862423
g10927	-	1489	+	4341	5636	202.836426	71.222084	86.259483
g10930	-	1489	-	57747	74248	18.200459	6.390739	7.740040
g10931	-	1489	+	76397	80138	139.133682	48.854099	59.168854
g10932	-	1489	+	109994	148699	24.370157	8.557109	10.363805
g10936	-	1490	+	1038	5576	14.171053	4.975891	6.026470
g10937	-	1490	-	11820	17187	0.000000	0.000000	0.000000
g10940	-	1490	-	20764	21339	0.385417	0.135332	0.163905
g10941	-	1490	+	27665	46562	7.682456	2.697546	3.267089
g10942	-	1490	-	60419	77287	70.554855	24.773972	30.004597
g10944	-	1490	-	88144	127850	57.361050	20.141224	24.393715
g10945	-	1490	+	139212	142789	24.520094	8.609756	10.427567
g10946	-	1490	-	158797	159729	32.359058	11.362257	13.761214
g10947	-	1490	-	170356	176460	64.551392	22.665972	27.451527
g10948	-	1491	-	28321	46890	47.087181	16.533752	20.024586
g10959	-	1491	-	164967	173519	12.035587	4.226063	5.118329
g10965	-	1492	+	22451	23718	0.000000	0.000000	0.000000
g10966	-	1492	-	28067	28366	0.611499	0.214716	0.260050
g10967	-	1492	-	36338	38005	0.000000	0.000000	0.000000
g10977	-	1492	+	68018	73557	0.584541	0.205250	0.248586
g10954	-	1491	+	103937	108215	397.390839	139.536102	168.996902
g10955	-	1491	-	113063	129590	114.596611	40.238380	48.734066
g10956	-	1491	+	129689	142474	50.259159	17.647532	21.373522
g10957	-	1491	+	146705	147229	4.614286	1.620217	1.962300
g10958	-	1491	-	150074	163120	30.029264	10.544195	12.770432
g10994	-	1493	+	3598	12262	1.473603	0.517427	0.626674
g10999	-	1493	-	27197	29155	0.821527	0.288463	0.349368
g11000	-	1493	+	33878	51250	3.615087	1.269368	1.537374
g11001	-	1493	+	58228	59858	3.384146	1.188277	1.439163
g11002	-	1493	+	65677	67810	1.235772	0.433917	0.525532
g11004	-	1493	+	93205	99809	0.828782	0.291011	0.352453
g11005	-	1493	+	100067	101328	0.000000	0.000000	0.000000
g11003	-	1493	-	70529	91020	24.194815	8.495541	10.289237
g11009	-	1493	+	103740	104312	0.100873	0.035420	0.042898
g11011	-	1493	-	113597	113956	1.791108	0.628913	0.761698
g11010	-	1493	+	104458	111167	6.245134	2.192858	2.655844
g11012	-	1493	+	149456	156380	0.694199	0.243755	0.295219
g11013	-	1494	-	7053	17245	11.239042	3.946372	4.779585
g11014	-	1494	-	28269	53143	32.769371	11.506330	13.935707
g11017	-	1494	+	94763	95692	2.243011	0.787590	0.953877
g11018	-	1494	-	116545	117495	0.275499	0.096736	0.117160
g11019	-	1494	+	121388	122350	0.893043	0.313575	0.379781
g11022	-	1494	+	135147	136109	0.149014	0.052323	0.063371
g11023	-	1494	-	138968	155057	2.639987	0.926980	1.122697
g11025	-	1494	+	171493	175985	116.642570	40.956779	49.604141
g11026	-	1495	+	6585	8243	2.800668	0.983400	1.191029
g11027	-	1495	-	8750	10778	2.059944	0.723309	0.876025
g11031	-	1495	-	68196	68594	1.229323	0.431653	0.522790
g11032	-	1495	-	68869	69396	0.903409	0.317215	0.384189
g11039	-	1495	+	153575	154024	0.268889	0.094415	0.114349
g11041	-	1496	-	12488	12895	0.116830	0.041023	0.049684
g11044	-	1496	-	41953	53802	27.707302	9.728883	11.782979
g11045	-	1496	+	68523	69810	0.757998	0.266156	0.322351
g11046	-	1496	-	71691	73722	21.438080	7.527566	9.116891
g11048	-	1496	-	100536	105375	0.566929	0.199066	0.241096
g11047	-	1496	-	83250	95160	9.063034	3.182309	3.854202
g11052	-	1496	+	163751	165421	0.211970	0.074429	0.090144
g11053	-	1496	-	166235	166903	0.114300	0.040134	0.048608
g11051	-	1496	-	146452	157158	79.293251	27.842291	33.720737
g11056	-	1497	+	24011	51974	1.700354	0.597046	0.723103
g11057	-	1497	+	57609	74822	2.385201	0.837517	1.014345
g11061	-	1497	+	117348	148676	66.808380	23.458469	28.411346
g11062	-	1497	-	156472	170973	20.890779	7.335393	8.884143
g11063	-	1497	+	173155	173901	0.244980	0.086020	0.104182
g11064	-	1497	+	173944	174492	1.103433	0.387449	0.469253
g11065	-	1498	+	34972	49489	0.562874	0.197642	0.239371
g11066	-	1498	-	56220	56504	0.210526	0.073922	0.089530
g11067	-	1498	-	57798	58391	2.670875	0.937826	1.135833
g11068	-	1498	+	70477	70827	1.274454	0.447500	0.541982
g11069	-	1498	+	96690	97640	0.049001	0.017206	0.020838
g11070	-	1498	+	126541	128385	0.000000	0.000000	0.000000
g11071	-	1498	-	133815	134450	0.000000	0.000000	0.000000
g11073	-	1499	+	1616	7337	0.945728	0.332074	0.402186
g11074	-	1499	+	17070	17945	0.033105	0.011624	0.014078
g11075	-	1499	+	39036	60042	1.671336	0.586857	0.710763
g11077	-	1499	+	66874	71845	0.000000	0.000000	0.000000
g11078	-	1499	+	77954	78619	27.082582	9.509524	11.517307
g11079	-	1499	-	81453	84812	49.657669	17.436329	21.117729
g11080	-	1499	+	84963	96739	102.065819	35.838436	43.405144
g11085	-	1499	+	135556	164850	61.622658	21.637604	26.206034
g11093	-	1500	-	161538	164317	4.696149	1.648962	1.997113
g11098	-	1501	+	777	19301	51.247791	17.994671	21.793955
g11100	-	1501	-	36151	40579	27.833334	9.773136	11.836576
g11101	-	1501	+	40711	41990	288.452728	101.284599	122.669205
g11102	-	1501	-	45986	49282	14.609342	5.129787	6.212860
g11106	-	1501	+	101034	105019	35.845528	12.586464	15.243892
g11103	-	1501	+	54648	73387	87.918190	30.870771	37.388638
g11104	-	1501	-	74593	80334	162.694168	57.126907	69.188339
g11105	-	1501	-	81694	96684	211.433746	74.240868	89.915627
g11110	-	1501	-	131140	134975	830.614929	291.654358	353.232452
g11111	-	1501	-	143063	152120	29.143536	10.233189	12.393761
g11113	-	1502	-	4860	5177	1.078616	0.378735	0.458699
g11114	-	1502	-	22665	25588	0.622650	0.218632	0.264792
g11115	-	1502	-	25676	27598	0.727368	0.255401	0.309325
g11116	-	1502	-	27689	27979	0.245704	0.086274	0.104490
g11117	-	1502	-	40506	40808	0.929097	0.326234	0.395114
g11120	-	1502	+	122514	124987	0.517296	0.181638	0.219989
g11121	-	1502	+	151068	162949	0.565152	0.198442	0.240340
g11123	-	1503	-	3463	4803	0.320656	0.112592	0.136364
g11124	-	1503	-	13391	14374	0.073679	0.025871	0.031333
g11126	-	1503	-	41765	42516	5.224264	1.834399	2.221703
g11129	-	1503	-	65807	67147	0.749068	0.263021	0.318553
g11131	-	1503	-	87521	92364	0.624417	0.219252	0.265543
g11132	-	1503	+	92638	101807	0.245139	0.086076	0.104249
g11134	-	1503	+	114436	121569	0.339328	0.119148	0.144305
g11136	-	1503	-	126596	127936	0.196619	0.069039	0.083615
g11147	-	1504	+	75850	76167	0.452830	0.159002	0.192573
g11146	-	1504	-	10419	54362	16.959082	5.954853	7.212124
g11148	-	1504	-	80340	115434	9.458606	3.321207	4.022426
g11149	-	1504	-	116120	171934	3.823380	1.342506	1.625954
g11150	-	1505	-	20540	24815	10.665500	3.744984	4.535677
g11170	-	1505	-	149005	150091	0.886380	0.311235	0.376947
g11172	-	1505	+	153854	154564	0.496656	0.174391	0.211211
g11174	-	1505	-	160366	161570	0.150632	0.052892	0.064059
g11176	-	1506	+	4063	23023	24.525295	8.611583	10.429780
g11177	-	1506	-	30128	38399	6.743144	2.367724	2.867631
g11178	-	1506	+	60224	67603	0.000000	0.000000	0.000000
g11179	-	1506	-	69091	84104	8.424984	2.958270	3.582861
g11182	-	1506	+	138541	142855	0.000000	0.000000	0.000000
g11183	-	1506	+	152299	152610	8.438029	2.962851	3.588409
g11180	-	1506	-	89363	111899	136.215683	47.829502	57.927925
g11181	-	1506	-	113263	135628	52.069252	18.283110	22.143293
g11186	-	1506	-	190619	192255	0.000000	0.000000	0.000000
g11187	-	1506	-	192321	193130	0.000000	0.000000	0.000000
g11192	-	1507	+	94246	94620	0.210667	0.073972	0.089590
g11189	-	1507	+	15004	45472	7.388186	2.594218	3.141946
g11190	-	1507	+	56902	86177	18.458185	6.481235	7.849643
g11193	-	1507	-	97680	98723	71.473183	25.096426	30.395130
g11194	-	1507	+	99167	138423	21.988272	7.720756	9.350869
g11195	-	1507	-	144529	145271	14.836805	5.209657	6.309592
g11196	-	1507	+	147927	152798	28.017544	9.837818	11.914915
g11197	-	1507	-	157377	164220	0.857486	0.301090	0.364660
g11198	-	1507	+	164569	173835	1.311376	0.460464	0.557684
g11201	-	1508	-	27426	29039	0.900558	0.316214	0.382977
g11202	-	1508	+	29283	53309	26.419765	9.276790	11.235434
g11207	-	1508	+	136944	151226	70.335739	24.697035	29.911411
g11208	-	1508	-	158595	169421	18.056503	6.340192	7.678821
g11209	-	1509	-	5358	50514	2.923527	1.026540	1.243277
g11206	-	1508	+	103426	132121	134.132507	47.098034	57.042023
g11212	-	1509	-	76441	78151	1.796171	0.630691	0.763851
g11211	-	1509	+	70753	75756	11.908755	4.181529	5.064391
g11214	-	1509	-	117808	119373	0.068455	0.024037	0.029112
g11215	-	1509	+	123104	128275	0.545065	0.191389	0.231798
g11218	-	1510	-	4032	12011	0.000000	0.000000	0.000000
g11219	-	1510	+	12967	13605	0.223787	0.078578	0.095169
g11222	-	1510	-	20652	31966	0.000000	0.000000	0.000000
g11231	-	1511	+	3318	4607	2.455814	0.862312	1.044375
g11232	-	1511	-	10211	15321	43.515152	15.279503	18.505524
g11235	-	1511	+	62224	63186	1.001038	0.351495	0.425708
g11233	-	1511	+	19513	48644	75.653931	26.564413	32.173058
g11234	-	1511	-	50261	61644	241.033386	84.634209	102.503357
g11237	-	1511	-	107563	112628	4.748582	1.667373	2.019412
g11236	-	1511	-	66564	98022	119.840935	42.079823	50.964302
g11238	-	1511	-	132172	152327	110.274048	38.720596	46.895828
g11239	-	1511	+	152482	182188	35.783951	12.564841	15.217706
g11241	-	1512	+	37451	73238	5.803970	2.037952	2.468232
g11240	-	1512	+	1357	32868	45.156830	15.855947	19.203672
g11244	-	1512	-	108917	111682	0.926915	0.325468	0.394186
g11242	-	1512	-	76350	91304	40.216061	14.121091	17.102531
g11243	-	1512	-	91934	107695	23.223642	8.154532	9.876230
g11246	-	1512	-	126987	129712	0.000000	0.000000	0.000000
g11245	-	1512	-	114046	122867	35.684032	12.529757	15.175213
g11247	-	1512	+	132391	141804	24.785078	8.702801	10.540257
g11248	-	1512	-	147057	175382	48.500648	17.030066	20.625687
g11250	-	1513	-	33810	53363	10.233177	3.593182	4.351824
g11251	-	1513	-	61899	84348	49.926746	17.530811	21.232159
g11255	-	1513	+	160491	161903	11.233858	3.944552	4.777380
g11257	-	1514	-	26	292	0.275905	0.096879	0.117333
g11258	-	1514	+	406	13425	0.399650	0.140329	0.169958
g11262	-	1515	+	18556	19993	0.000000	0.000000	0.000000
g11263	-	1515	+	23210	57837	24.000923	8.427460	10.206782
g11264	-	1515	+	58678	79838	64.168152	22.531404	27.288548
g11269	-	1515	+	172928	173407	2.553125	0.896480	1.085758
g11270	-	1516	+	9719	13420	4.769797	1.674822	2.028434
g11271	-	1516	+	13624	16547	1.945370	0.683079	0.827300
g11268	-	1515	-	149389	171057	94.725037	33.260864	40.283360
g11274	-	1516	+	43892	44404	0.025341	0.008898	0.010777
g11277	-	1516	+	60801	62301	34.682850	12.178212	14.749443
g11278	-	1516	+	62712	68621	82.497894	28.967539	35.083569
g11295	-	1516	+	147006	148016	0.908012	0.318831	0.386147
g11279	-	1516	+	72095	84104	3.455128	1.213201	1.469349
g11280	-	1516	-	85447	85827	0.000000	0.000000	0.000000
g11281	-	1516	-	85967	93075	0.779723	0.273785	0.331590
g11282	-	1516	-	93634	94236	1.233580	0.433148	0.524600
g11287	-	1516	-	111884	115237	0.336269	0.118074	0.143004
g11288	-	1516	-	115938	116309	0.271505	0.095334	0.115462
g11291	-	1516	-	125880	126203	0.000000	0.000000	0.000000
g11292	-	1516	-	130618	130914	0.000000	0.000000	0.000000
g11293	-	1516	+	133306	137632	0.388889	0.136551	0.165381
g11296	-	1516	-	152885	154448	1.001081	0.351510	0.425726
g11297	-	1516	-	154621	155996	0.000000	0.000000	0.000000
g11299	-	1516	+	158854	165147	1.285714	0.451454	0.546771
g11300	-	1516	-	172666	173252	24.507936	8.605488	10.422397
g11301	-	1517	-	3623	9304	106.371796	37.350395	45.236328
g11310	-	1517	-	74321	74785	0.879570	0.308844	0.374051
g11311	-	1517	-	82737	84014	0.246392	0.086516	0.104782
g11313	-	1517	+	105480	108424	1.797748	0.631244	0.764521
g11326	-	1517	+	147155	149624	0.000000	0.000000	0.000000
g11332	-	1518	-	48390	51227	0.403805	0.141788	0.171725
g11333	-	1518	-	51264	53390	0.228338	0.080176	0.097104
g11336	-	1518	-	108500	108808	0.735708	0.258330	0.312872
g11334	-	1518	-	66176	96442	20.440357	7.177236	8.692594
g11345	-	1518	-	138601	138972	0.379883	0.133389	0.161551
g11346	-	1518	-	140090	140602	0.056140	0.019712	0.023874
g11347	-	1518	-	147115	150596	1.086248	0.381415	0.461945
g11351	-	1519	+	68442	68738	0.119192	0.041852	0.050688
g11357	-	1520	+	33544	39840	10.707126	3.759600	4.553379
g11358	-	1520	+	50172	50699	111.522079	39.158821	47.426571
g11359	-	1520	-	61832	79544	57.689594	20.256584	24.533436
g11360	-	1520	-	79798	99253	65.656303	23.053940	27.921408
g11362	-	1520	-	105930	116666	50.674084	17.793222	21.549976
g11368	-	1520	-	158419	158757	0.097345	0.034181	0.041398
g11367	-	1520	-	150413	152111	122.937683	43.167187	52.281242
g11369	-	1520	+	164833	169659	266.329620	93.516495	113.260986
g11370	-	1520	-	172671	173051	17.171917	6.029586	7.302636
g11372	-	1521	-	15653	16432	0.502244	0.176353	0.213587
g11373	-	1521	-	19989	20849	0.128533	0.045132	0.054661
g11375	-	1521	-	35074	37416	0.180282	0.063303	0.076668
g11380	-	1521	-	131848	132306	0.000000	0.000000	0.000000
g11381	-	1521	+	141629	145102	0.000000	0.000000	0.000000
g11383	-	1522	+	3891	4628	0.514905	0.180799	0.218972
g11385	-	1522	+	23761	24498	0.859756	0.301887	0.365625
g11386	-	1522	+	38795	44432	11.024282	3.870964	4.688255
g11387	-	1522	+	63262	64468	0.826674	0.290271	0.351557
g11390	-	1522	+	75758	84506	1.796642	0.630856	0.764051
g11391	-	1522	+	88852	103799	4.319064	1.516556	1.836752
g11392	-	1522	+	138597	170652	3.303579	1.159988	1.404901
g11394	-	1523	-	7134	7703	2.333333	0.819305	0.992288
g11395	-	1523	-	18427	19893	0.673554	0.236505	0.286440
g11398	-	1523	-	35114	36379	0.000000	0.000000	0.000000
g11399	-	1523	-	39863	41379	0.000000	0.000000	0.000000
g11400	-	1523	-	43559	45683	0.000000	0.000000	0.000000
g11403	-	1523	+	57169	58313	0.000000	0.000000	0.000000
g11404	-	1523	+	58432	59869	0.000000	0.000000	0.000000
g11409	-	1523	+	95988	98128	0.715577	0.251261	0.304311
g11413	-	1523	+	139509	140057	3.258652	1.144213	1.385795
g11414	-	1523	-	144160	145404	1.156444	0.406063	0.491797
g11415	-	1523	-	145470	146658	0.000000	0.000000	0.000000
g11418	-	1524	+	36551	41130	0.504167	0.177028	0.214405
g11419	-	1524	+	41153	46214	32.387421	11.372216	13.773275
g11420	-	1524	+	49776	71191	16.282103	5.717145	6.924228
g11421	-	1524	+	78044	91421	1.264515	0.444010	0.537755
g11426	-	1524	-	141133	142137	0.421420	0.147973	0.179216
g11422	-	1524	-	111086	113163	889.310364	312.264130	378.193634
g11423	-	1524	+	115332	116399	2.835206	0.995528	1.205717
g11424	-	1524	+	116465	117187	2.572744	0.903369	1.094101
g11425	-	1524	-	119180	133375	160.803085	56.462891	68.384117
g11427	-	1524	-	144781	171672	38.256798	13.433135	16.269323
g11428	-	1525	-	2129	8939	1.001947	0.351814	0.426094
g11429	-	1525	-	29694	29984	0.000000	0.000000	0.000000
g11431	-	1525	+	39422	39955	0.000000	0.000000	0.000000
g11432	-	1525	+	51598	53210	0.000000	0.000000	0.000000
g11433	-	1525	+	53788	56950	0.674956	0.236998	0.287036
g11434	-	1525	-	57562	58764	0.240233	0.084353	0.102163
g11435	-	1525	-	63435	68096	0.667847	0.234502	0.284013
g11436	-	1525	+	81289	86245	0.000000	0.000000	0.000000
g11437	-	1525	-	91560	111426	39.439102	13.848277	16.772118
g11438	-	1525	-	114272	118596	6.425926	2.256340	2.732729
g11439	-	1525	+	119102	120328	0.000000	0.000000	0.000000
g11440	-	1525	-	140298	145418	31.234280	10.967313	13.282884
g11441	-	1525	+	152321	153103	0.091315	0.032063	0.038833
g11443	-	1526	+	113970	117996	0.000000	0.000000	0.000000
g11445	-	1526	+	181339	182187	0.000000	0.000000	0.000000
g11448	-	1527	-	126235	130882	0.932360	0.327380	0.396501
g11460	-	1528	+	76987	78027	0.027858	0.009782	0.011847
g11461	-	1528	-	85756	92073	0.000000	0.000000	0.000000
g11462	-	1528	-	103086	103427	0.000000	0.000000	0.000000
g11463	-	1528	+	107562	120575	56.775570	19.935642	24.144732
g11464	-	1528	-	122370	128130	25.305305	8.885468	10.761492
g11465	-	1528	+	129446	135310	52.339905	18.378145	22.258392
g11466	-	1528	-	157600	163428	1.807078	0.634520	0.768489
g11467	-	1528	-	163448	171612	1.974832	0.693424	0.839829
g11470	-	1529	-	32844	33542	0.207439	0.072838	0.088217
g11473	-	1529	-	72248	84991	0.093865	0.032959	0.039918
g11474	-	1529	+	93364	94443	0.716510	0.251589	0.304707
g11475	-	1529	+	115689	125033	0.963058	0.338159	0.409556
g11479	-	1530	-	5672	6022	0.442545	0.155391	0.188199
g11481	-	1530	-	32959	37053	0.000000	0.000000	0.000000
g11482	-	1530	-	51026	51544	0.740848	0.260134	0.315058
g11483	-	1530	-	61603	63554	0.000000	0.000000	0.000000
g11484	-	1530	-	70798	71295	14.631526	5.137578	6.222294
g11485	-	1530	-	76434	76934	3.796918	1.333214	1.614701
g11486	-	1530	-	89600	90058	0.000000	0.000000	0.000000
g11487	-	1530	+	104741	105199	0.000000	0.000000	0.000000
g11488	-	1530	-	109984	117719	2.915398	1.023686	1.239820
g11489	-	1530	-	128186	134517	1.051039	0.369052	0.446971
g11491	-	1531	+	3048	6834	0.670807	0.235541	0.285272
g11496	-	1531	-	34400	41787	0.175165	0.061506	0.074492
g11497	-	1531	-	61267	65007	0.311673	0.109438	0.132544
g11498	-	1531	+	71679	72383	0.051064	0.017930	0.021716
g11499	-	1531	+	72459	73007	0.236794	0.083146	0.100700
g11501	-	1531	-	78757	81020	1.099246	0.385979	0.467472
g11502	-	1531	-	81615	83071	0.000000	0.000000	0.000000
g11503	-	1531	-	83184	83852	1.940209	0.681267	0.825105
g11507	-	1532	+	56455	56979	0.116190	0.040798	0.049412
g11508	-	1532	-	59208	60329	0.064171	0.022532	0.027290
g11509	-	1532	-	95997	96392	0.000000	0.000000	0.000000
g11510	-	1532	-	112827	113846	0.745585	0.261798	0.317072
g11511	-	1532	-	137679	138800	1.279858	0.449397	0.544280
g11514	-	1533	+	537	2427	56.985966	20.009518	24.234205
g11518	-	1533	-	108666	109637	0.416667	0.146305	0.177194
g11515	-	1533	+	9321	28904	1.603252	0.562951	0.681809
g11516	-	1533	+	28994	48805	15.006570	5.269267	6.381787
g11517	-	1533	-	51563	86639	18.259604	6.411506	7.765193
g11521	-	1533	-	147063	147461	0.645113	0.226519	0.274345
g11522	-	1533	-	148527	148889	5.055234	1.775048	2.149820
g11525	-	1533	-	150174	150578	4.538435	1.593584	1.930043
